nickname,userProvince,userLevelName,userClientShow,isMobile,score,evaluation,creationTime,referenceTime,days,referenceId,content
"heiletian","上海","钻石会员","来自京东Android客户端","True","5","好评","2015-06-06 09:21:49","2015-02-10 21:46:14","116","1015650","海尔质量值得信赖&hellip;&hellip;"
"骑***兔","北京","钻石会员","","False","4","好评","2015-06-06 09:08:10","2015-06-04 09:58:01","2","1015650","还没开始用，不过看上去还是可以的。。。。"
"西***人","上海","银牌会员","来自京东iPhone客户端","True","5","好评","2015-06-05 21:37:24","2014-11-11 23:45:40","206","1015650","性价比很高的洗衣机，海尔确实不错，日常家庭用功能基本都够了，容量挺大。"
"s***4","","银牌会员","","False","4","好评","2015-06-05 21:28:26","2014-11-06 16:00:51","211","1015650","送货快。。。。。。。。。。。"
"b***b","天津","金牌会员","","False","5","好评","2015-06-05 19:37:46","2014-11-10 00:02:33","207","1015650","非常不错哦，很喜欢的呢，很不错的呢"
"5***H","江苏","钻石会员","来自京东iPhone客户端","True","5","好评","2015-06-05 18:20:15","2015-06-04 07:54:35","1","1015650","价格实在 洗衣机国产还是海尔的"
"地***手","北京","钻石会员","来自京东iPhone客户端","True","5","好评","2015-06-05 17:00:43","2015-03-05 21:14:05","92","1015650","非常的好用，值得一买"
"猪***流","天津","钻石会员","","False","5","好评","2015-06-05 16:09:32","2015-01-30 23:56:11","126","1015650","挺好的，就是开始不懂，开始使用一定要去掉后面四个固定螺丝！容量很大，全家使用正好！"
"p***p","北京","钻石会员","","False","3","中评","2015-06-05 16:07:40","2015-03-21 04:17:03","76","1015650","声音挺大                           "
"r***l","","PLUS会员","","False","5","好评","2015-06-05 15:57:52","2015-06-01 15:16:04","4","1015650","帮朋友装修买的，趁618活动买价格很不错，同比其他地方是最便宜的"
"三***七","北京","钻石会员","","False","5","好评","2015-06-05 15:45:04","2015-01-04 17:40:40","152","1015650","我到底买了几台洗衣机呢，奇怪。"
"j***m","","钻石会员","来自京东iPhone客户端","True","3","中评","2015-06-05 14:04:12","2015-04-14 23:32:23","52","1015650","应该是海尔安装的，装完走了，洗衣机不能用，每次注满一缸水流流出，反复多次浪费了很多水，打电话给客服说出水管没提至足够高度或者出水管滤网不干净，检查都没问题就派人上门。这个上门的师傅完全不遵循约定的时间，看自己有空就来，家里没人，约好的时间他说没空。。如此反复三四天真的火大！最后老公出面骂人了"
"s***2","江苏","金牌会员","来自京东iPhone客户端","True","5","好评","2015-06-05 13:35:09","2015-03-30 15:06:39","67","1015650","京东送货超快的，一直送上楼，洗衣机洗衣服时声音大了些，其他都还不错！"
"jd_139034ouv","山西","金牌会员","来自京东iPad客户端","True","5","好评","2015-06-05 11:42:39","2015-06-01 08:43:36","4","1015650","还没用，不知道好不好用，用了再来评"
"c***7","湖北","钻石会员","","False","5","好评","2015-06-05 11:29:48","2015-06-01 14:57:28","4","1015650","已经买过一台，感觉比较实用，还不错，海尔的售后服务很不错，师傅态度很好。"
"幸***6","北京","钻石会员","","False","5","好评","2015-06-05 11:12:45","2015-05-13 15:24:14","23","1015650","很好很好很方便很好很好很方便"
"飞***八","福建","钻石会员","来自京东Android客户端","True","5","好评","2015-06-05 10:38:58","2015-06-01 05:59:23","4","1015650","很漂亮，到货很快，安装师傅很耐心。以前买过一台海尔滚筒洗衣机挺好用的。"
"c***y","","钻石会员","来自京东iPhone客户端","True","5","好评","2015-06-05 09:46:02","2015-06-02 17:53:26","3","1015650","貌似颜色有点深，还没有用，希望好用"
"a***7","内蒙古","钻石会员","","False","4","好评","2015-06-05 09:44:24","2015-06-03 10:17:17","2","1015650","物流和安装的师傅特别好，很细心，教使用，告知注意事项，包装也帮忙带走了。。赞个物流师傅！"
"也***茗","上海","PLUS会员","来自京东iPhone客户端","True","5","好评","2015-06-05 09:41:33","2015-05-28 10:08:00","8","1015650","价格便宜，性价比高。。。。。送货快，服务态度好。"
"1***p","","银牌会员","来自京东Android客户端","True","5","好评","2015-06-05 09:31:16","2014-11-24 12:37:05","193","1015650","很好，用了好几个月了，没什么问题"
"1***7","四川","金牌会员","来自京东Android客户端","True","5","好评","2015-06-05 01:23:21","2015-03-13 15:50:57","84","1015650","g使用两个月了，挺好的"
"k***7","河南","钻石会员","","False","5","好评","2015-06-04 20:40:27","2015-03-31 23:13:57","65","1015650","快递给力！用起来很方便！"
"j***e","湖北","金牌会员","来自京东Android客户端","True","5","好评","2015-06-04 18:26:28","2014-12-12 08:31:10","174","1015650","东西很好，价格便宜，送货块！喜欢京东"
"T***服","广东","钻石会员","","False","5","好评","2015-06-04 17:56:57","2015-06-03 11:59:28","1","1015650","哥们儿湖北宜城的，昨天下单，今天上午收到货，先对发货的和物流的赞一个
东西还没来得及使用
安装的师傅服务态度很好，赞一个，在这里支持下宜城的海尔售后，希望保持"
"sKLgzKocBfVw","","金牌会员","来自微信购物","False","5","好评","2015-06-04 17:28:20","2015-01-09 09:31:08","146","1015650","老婆很高兴"
"sKLgzKocBfVw","","金牌会员","来自微信购物","False","5","好评","2015-06-04 17:27:04","2014-11-11 21:11:30","205","1015650","满意。。。老婆很高兴"
"u***r","天津","银牌会员","来自京东Android客户端","True","5","好评","2015-06-04 17:14:32","2014-11-17 07:06:12","199","1015650","不错，高效便捷，很能装衣服，噪音多少是有的啦"
"名***V","广东","PLUS会员","","False","5","好评","2015-06-04 16:41:16","2015-06-01 13:42:09","3","1015650","海尔的服务还是不错的 ，机器质量也在提升"
"t***0","福建","钻石会员","来自京东Android客户端","True","5","好评","2015-06-04 16:32:16","2015-06-02 13:51:39","2","1015650","给父母买的，，，，，，，，，，"
"j***h","广东","金牌会员","","False","4","好评","2015-06-04 15:32:37","2015-05-23 16:55:39","12","1015650","外形不错，服务售后都跟踪很好，物流配送更是快，在很大的雷雨天还是坚持配送不耽误，赞一下配送师傅。"
"m***k","江苏","钻石会员","来自京东Android客户端","True","5","好评","2015-06-04 15:12:55","2015-05-24 08:46:17","11","1015650","东西一般性，还没试过，感觉还可以吧"
"w***7","北京","金牌会员","来自京东iPhone客户端","True","5","好评","2015-06-04 14:39:15","2015-05-23 12:18:04","12","1015650","省水，洗衣液放一点就可以了，洗衣时间长，声音大，总之喜忧参半吧"
"j***3","北京","钻石会员","来自京东Android客户端","True","5","好评","2015-06-04 11:43:11","2015-01-23 21:38:00","132","1015650","还好吧，感觉1000转声音有点大，联系了维修，来家里看过之后解释了一下，说这个是正常的声音，总体感觉不错"
"j***m","","银牌会员","来自京东iPhone客户端","True","5","好评","2015-06-04 10:33:42","2014-11-11 19:54:02","205","1015650","海尔老牌子，我喜欢我信赖"
"T***3","重庆","钻石会员","","False","5","好评","2015-06-04 10:07:26","2015-05-18 14:49:11","17","1015650","价格实惠洗衣效果又好噪声不大"
"i***5","","PLUS会员","来自京东Android客户端","True","5","好评","2015-06-04 09:40:28","2015-06-01 09:24:29","3","1015650","东西挺好的，也很结实"
"m***i","上海","钻石会员","来自京东Android客户端","True","5","好评","2015-06-04 00:40:49","2015-05-27 22:03:51","8","1015650","服务挺好的，京东服务也好，买了没几天降价了，一个电话直接退回多的钱。"
"1***4","","金牌会员","来自京东Android客户端","True","5","好评","2015-06-04 00:03:51","2014-12-31 16:10:35","155","1015650","不错，性价比挺好的，"
"微***甜","北京","钻石会员","来自京东Android客户端","True","5","好评","2015-06-03 23:19:12","2015-05-30 18:27:30","4","1015650","这回换的还可以，应该不错"
"3***m","辽宁","钻石会员","来自京东Android客户端","True","5","好评","2015-06-03 23:18:16","2015-05-23 12:33:04","11","1015650","好99999999999999999"
"j***8","江苏","钻石会员","","False","5","好评","2015-06-03 22:23:45","2015-06-01 00:02:30","2","1015650","声音不错，做工中规中矩"
"y***i","","钻石会员","来自京东iPhone客户端","True","5","好评","2015-06-03 21:24:53","2015-05-20 12:39:25","14","1015650","送货服务很好，有多年未买大家电了，相信大品牌的质量。"
"无***森","山西","银牌会员","来自京东iPhone客户端","True","5","好评","2015-06-03 21:23:56","2015-06-01 22:49:04","2","1015650","洗衣机不错，安装师傅态度特别好，第一次在京东买电器，非常不错！"
"吴***华","湖北","金牌会员","来自京东Android客户端","True","5","好评","2015-06-03 20:57:45","2014-11-11 23:29:17","204","1015650","洗衣机不错，海尔的服务也不错！"
"j***〃","","金牌会员","来自京东iPhone客户端","True","5","好评","2015-06-03 19:17:29","2015-01-21 11:54:46","133","1015650","不丑。。。。。。快递好好"
"莫***炎","北京","金牌会员","来自京东iPhone客户端","True","5","好评","2015-06-03 18:57:19","2015-06-01 15:54:30","2","1015650","已安装，暂未使用。使用后再反馈&hellip;"
"x***e","北京","PLUS会员[试用]","来自京东iPhone客户端","True","5","好评","2015-06-03 18:54:07","2015-06-02 09:31:27","1","1015650","还没用 新房还在装修 等待效果！"
"z***2","江西","钻石会员","来自京东Android客户端","True","5","好评","2015-06-03 18:33:08","2015-04-27 00:54:53","37","1015650","还不错啊！就是噪音没有写的那么好"
"y***d","北京","钻石会员","","False","5","好评","2015-06-03 18:32:04","2015-06-01 10:01:40","2","1015650","还没有用，提前购买！！"
"j***y","广东","钻石会员","","False","4","好评","2015-06-03 17:05:39","2015-05-24 17:54:30","10","1015650","刚买就降价了100，希望海尔的产品能够自己做下报值"
"J***2","四川","钻石会员","来自京东Android客户端","True","4","好评","2015-06-03 15:32:30","2014-11-03 10:50:07","212","1015650","蛮不错，就是物流有点太扯淡。不应该用海尔自己的物流，太烂了，不过最后还是把问题解决！"
"y***2","","钻石会员","","False","4","好评","2015-06-03 15:30:30","2015-05-16 23:00:59","18","1015650","容易大，洗衣快，就是噪音有点大"
"l***6","广东","钻石会员","","False","5","好评","2015-06-03 15:19:09","2015-05-17 08:08:46","17","1015650","其实这个货是退货的。因为尺寸比家里的空位大"
"兵***良","广东","钻石会员","来自京东Android客户端","True","5","好评","2015-06-03 14:06:30","2014-12-15 09:49:34","170","1015650","好好好好好好好好好好好"
"j***c","江苏","金牌会员","来自京东iPhone客户端","True","5","好评","2015-06-03 13:57:20","2014-12-12 00:09:09","173","1015650","甩干的时候声音稍微大了点，其他都还好"
"z***2","云南","钻石会员","","False","5","好评","2015-06-03 13:23:38","2014-11-11 10:11:39","204","1015650","YYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYY"
"雷***子","江苏","钻石会员","来自京东Android客户端","True","5","好评","2015-06-03 13:09:39","2015-06-01 08:10:10","2","1015650","很不错的东西  已经耐得第二台了  用券很划算"
"l***m","江苏","钻石会员","","False","5","好评","2015-06-03 13:00:27","2015-06-01 08:46:42","2","1015650","送货很及时,很好,先好评,用后在评价."
"王***1","北京","金牌会员","来自京东iPhone客户端","True","5","好评","2015-06-03 12:40:41","2014-12-31 21:00:08","154","1015650","很好用，声音小，......."
"s***f","江苏","金牌会员","来自京东Android客户端","True","5","好评","2015-06-03 12:22:42","2015-06-01 00:08:11","2","1015650","洗衣机噪音小，不错！"
"j***9","重庆","银牌会员","","False","5","好评","2015-06-03 11:13:41","2015-05-29 12:48:47","5","1015650","东西不错，安装师傅很耐心的。满意，满意，为什么买了不到一周就降价了。。。"
"我***光","广东","金牌会员","","False","5","好评","2015-06-03 10:07:22","2015-05-22 11:54:37","12","1015650","好。。。。。。。。。。。。"
"h***i","福建","钻石会员","","False","5","好评","2015-06-03 10:07:00","2014-11-10 00:16:23","205","1015650","海尔（Haier） XQG70-1000J 7公斤 1000转滚筒洗衣机（银灰色）海尔（Haier） XQG70-1000J 7公斤 1000转滚筒洗衣机（银灰色）"
"z***0","河北","银牌会员","","False","5","好评","2015-06-03 09:14:07","2015-06-01 00:15:09","2","1015650","太给力了~送货速度快，质量很好，噪音也很小！"
"l***1","广东","钻石会员","来自京东Android客户端","True","5","好评","2015-06-03 08:50:09","2015-05-29 18:37:51","5","1015650","试了，还不错，省水，一级能秏还不错"
"帅***号","重庆","钻石会员","来自京东iPhone客户端","True","5","好评","2015-06-03 08:07:32","2015-06-01 22:06:54","2","1015650","效果还不错，就是买大了。有点占地方！其他都很好"
"BPiiTDeogPJz","","银牌会员","来自微信购物","False","5","好评","2015-06-03 02:46:55","2014-11-28 19:01:21","187","1015650","挺不错的，还是大品牌的东西信得过"
"黑***子","上海","PLUS会员","","False","5","好评","2015-06-02 22:26:27","2015-05-09 00:06:23","24","1015650","省水省电脱水很好全自动不错"
"得***妖","四川","金牌会员","来自京东iPhone客户端","True","1","差评","2015-06-02 21:44:55","2015-05-23 22:16:58","10","1015650","送来还没开始用，就降**，略心塞。"
"jd_137296xtc","广东","银牌会员","来自京东iPhone客户端","True","4","好评","2015-06-02 21:36:20","2015-05-31 20:56:37","2","1015650","很好！货第二天就到了！质量正品！真的不错！"
"123zpl","","钻石会员","来自京东iPad客户端","True","5","好评","2015-06-02 21:09:39","2015-05-02 23:12:29","31","1015650","长度在5-200个字之间 填写您对此商品的使用心得，例如该商品或某功能为您带来的帮助，或使用过程中遇到的问题等。最多可输入200字"
"3***8","","金牌会员","","False","5","好评","2015-06-02 19:36:00","2015-01-26 09:37:13","127","1015650","很好用很好用很好用很好用"
"点***6","","金牌会员","来自京东Android客户端","True","5","好评","2015-06-02 18:57:28","2015-04-11 21:30:26","52","1015650","该洗衣机可谓一波三折&hellip;安装收费一点一点&hellip;有种被黑的感觉&hellip;从没怀疑过产品质量&hellip;未开封验货&hellip;结果&hellip;&hellip;更换也需要时间的&hellip;要是送货安装再提供管路的服务就更好了&hellip;综合型人才&hellip;求&hellip;"
"j***d","河南","金牌会员","来自京东iPhone客户端","True","5","好评","2015-06-02 17:41:14","2015-05-24 18:19:27","9","1015650","一周不到就降价**元，无语"
"江***爸","河南","钻石会员","","False","5","好评","2015-06-02 17:25:33","2015-05-18 10:11:39","15","1015650","洗衣机不错，就是现在又便宜了**，早知道晚买几天了．"
"l***0","北京","钻石会员","","False","5","好评","2015-06-02 17:04:18","2015-05-03 13:58:15","30","1015650","还没有正式使用了,等用过以后再来评价."
"帅***狗","江苏","银牌会员","来自京东iPhone客户端","True","4","好评","2015-06-02 15:55:47","2015-05-27 11:23:42","6","1015650","用起来很方便，操作也很简单，不过甩干时的声音太大了，真像飞机在轰&hellip;"
"王***i","河南","钻石会员","来自京东Android客户端","True","4","好评","2015-06-02 15:44:29","2015-04-08 16:12:17","55","1015650","产品不错，声音略大，还能接受。就是底部防霉垫的味道太
重，而且两月了，还很重。"
"k***c","北京","钻石会员","","False","5","好评","2015-06-02 15:40:56","2015-06-01 09:33:36","1","1015650","送货上门，直接安装了。非常好。。"
"1***0","四川","金牌会员","来自京东iPhone客户端","True","5","好评","2015-06-02 14:36:51","2014-12-05 09:21:57","179","1015650","脱水声音很大&hellip;&hellip;&hellip;&hellip;"
"pzXkobrKllen","","银牌会员","来自微信购物","False","4","好评","2015-06-02 14:15:23","2015-02-23 19:54:11","99","1015650","价格有点不稳"
"5***蓉","","钻石会员","","False","5","好评","2015-06-02 14:06:33","2015-05-03 10:39:54","30","1015650","京东加油京东给力 京东继续京东加油京东给力 京东继续京东加油京东给力 京东继续京东加油京东给力 京东继续京东加油京东给力 京东继续"
"ZWVvKwomBYyx","","金牌会员","来自微信购物","False","3","中评","2015-06-02 13:49:41","2015-05-31 09:48:33","2","1015650","送货很快，满意"
"1***p","","金牌会员","来自京东Android客户端","True","5","好评","2015-06-02 13:07:22","2015-04-18 21:14:39","45","1015650","产品不错，省水，省洗衣液。"
"j***美","辽宁","金牌会员","来自京东iPhone客户端","True","5","好评","2015-06-02 12:19:31","2015-03-05 13:52:18","89","1015650","噪音太大了，颤抖的相当的厉害！"
"s***a","上海","企业会员","来自京东iPhone客户端","True","5","好评","2015-06-02 11:50:28","2015-05-31 10:56:22","2","1015650","不错不错。很满意。虽然买完第二天就降价了。但是还是很完美的"
"Natalietsai","江苏","钻石会员","来自微信购物","False","5","好评","2015-06-02 10:06:36","2014-12-02 20:55:13","182","1015650","很好用的一款洗衣机，物美价廉的，噪声不太大，关键省电省水，操作灵活"
"幸好有你007","上海","银牌会员","","False","5","好评","2015-06-02 09:40:03","2015-05-07 10:44:03","26","1015650","性能挺好的，不过我家的门有点小了，师傅现场卸门才弄进去的，很感谢师傅！不过唯一的缺点就是在脱水的时候好像跟飞机起飞一样，关上门还能听见很大的声音。还有就是送货的时候说的是晚上19:00可以送的，结果送货的师傅打了N多个电话，说18:00就下班了，这个洗衣机在送货车上估计呆了五天吧，呵呵，不过总体来说，洗衣机不错。"
"我***福","湖北","银牌会员","来自京东Android客户端","True","5","好评","2015-06-02 01:39:03","2014-11-11 01:09:46","203","1015650","非常不错！挺实用的！感谢快递师傅！"
"j***8","","银牌会员","来自京东iPhone客户端","True","5","好评","2015-06-01 19:36:46","2015-01-22 13:28:11","130","1015650","挺好的。哈皮。这样。"
"达***王","北京","PLUS会员","","False","5","好评","2015-06-01 18:07:30","2015-06-01 00:35:12","0","1015650","今天刚送来，速度没话说，支持国产！"
"5***锋","江苏","钻石会员","","False","5","好评","2015-06-01 17:50:02","2015-05-26 15:45:38","6","1015650","恩，就这个品牌了，海尔不错的"
"g***a","四川","钻石会员","来自京东Android客户端","True","5","好评","2015-06-01 17:46:52","2014-12-27 10:41:58","156","1015650","用了好长时间，整体感觉还是不错  就是机身自重确实影响搬动"
"a***r","山东","钻石会员","来自京东Android客户端","True","5","好评","2015-06-01 15:27:50","2015-05-16 17:14:28","16","1015650","家里老人很满意，操作简单，很好"
"dj9528","北京","金牌会员","来自京东Android客户端","True","2","中评","2015-06-01 15:12:56","2014-12-21 19:56:16","162","1015650","说实话，真心很一般，无法手动调节脱水时间，很坑，设计师一定没洗过衣服"
"l***8","安徽","金牌会员","来自京东Android客户端","True","5","好评","2015-06-01 13:53:38","2015-05-24 11:11:42","8","1015650","好东西，虽然自己安装有点问题！不过师傅上门解决了，满意"
"l***0","江苏","金牌会员","来自京东Android客户端","True","5","好评","2015-06-01 13:31:38","2014-12-06 19:08:55","177","1015650","效果不错以资鼓励。。。"
"t***m","四川","钻石会员","来自京东iPhone客户端","True","5","好评","2015-06-01 13:22:05","2014-12-11 18:42:43","172","1015650","操作简单快捷方便，价格便宜，质量很好"
"沫***淀","天津","银牌会员","","False","5","好评","2015-06-01 09:29:36","2015-05-01 19:16:00","31","1015650","信赖海尔，要好好给我干活啊！洗衣机性价比高，省电好用，棒棒哒"
"jd_szjl01","广东","金牌会员","","False","5","好评","2015-06-01 08:55:18","2015-05-13 10:41:13","19","1015650","不愧是老品牌了，这款海尔洗衣机很不错，洗衣快速干净，而且声音不会很大，很省水省电！"
"j***d","辽宁","钻石会员","来自京东Android客户端","True","1","差评","2015-05-31 20:35:00","2015-04-27 00:01:23","34","1015650","还没用呢，，，，，，，，"
"z***e","广东","钻石会员","来自微信购物","False","5","好评","2015-05-31 19:47:24","2015-05-15 20:42:31","16","1015650","还行，就是一起购买的冰箱降价了"
"g***n","上海","钻石会员","来自京东iPhone客户端","True","5","好评","2015-05-31 19:28:06","2014-11-11 21:24:59","201","1015650","包装不错值得推荐满意"
"y***d","四川","钻石会员","","False","5","好评","2015-05-31 17:54:05","2015-05-23 15:29:12","8","1015650","不错的洗衣机，给家里买的，大气，上档次，声音小，就是家人不太会用，整体还不错。"
"忧***克","广东","银牌会员","来自京东iPhone客户端","True","5","好评","2015-05-31 14:56:30","2015-05-30 15:32:29","1","1015650","接口太牛逼，无法直视！这洗个卵"
"k***0","上海","钻石会员","来自京东Android客户端","True","5","好评","2015-05-31 14:07:22","2015-05-13 14:26:30","18","1015650","不错！价格实惠，够用！"
"j***撒","云南","金牌会员","来自京东iPhone客户端","True","5","好评","2015-05-31 14:05:12","2015-04-14 18:25:19","47","1015650","声音小，很好用，物流送货到家"
"fhuVbdsWhaSY","","钻石会员","来自微信购物","False","5","好评","2015-05-31 12:52:35","2014-11-11 22:09:48","201","1015650","很好！！！！！！！！！！！！！"
"c***5","","钻石会员","","False","5","好评","2015-05-31 11:30:10","2014-11-11 23:29:59","201","1015650","挺好的挺好的挺好的的 "
"文***1","广东","钻石会员","来自京东Android客户端","True","5","好评","2015-05-31 10:48:40","2015-05-26 09:20:37","5","1015650","不错啊啊啊啊啊啊啊啊啊啊啊"
"L***d","四川","金牌会员","来自京东iPhone客户端","True","5","好评","2015-05-31 10:25:59","2015-01-01 13:16:05","150","1015650","操作健有些不好，其他好可以，衣服洗的很干净"
"j***1","上海","银牌会员","来自京东Android客户端","True","5","好评","2015-05-31 09:40:59","2015-05-23 15:27:53","8","1015650","洗衣机不错，洗的也很干净，声音有点大！"
"m***6","四川","钻石会员","来自京东Android客户端","True","5","好评","2015-05-31 08:34:16","2015-01-18 21:40:22","133","1015650","送货快，售后也不错。就是甩干声音大"
"夏***雨","北京","钻石会员","来自京东Android客户端","True","5","好评","2015-05-31 07:46:42","2015-05-26 23:03:39","5","1015650","很不错，第二次买了。"
"j***虎","北京","钻石会员","来自京东Android客户端","True","5","好评","2015-05-31 00:29:16","2014-11-11 23:34:45","201","1015650","洗衣机不错，一直在使用感觉很好，洗的很干净。"
"j***1","浙江","金牌会员","","False","5","好评","2015-05-30 21:37:18","2015-02-04 16:24:37","115","1015650","洗衣机很满意的，很喜欢，希望可以给妈妈减轻家务负担。"
"j***6","北京","钻石会员","来自京东iPhone客户端","True","5","好评","2015-05-30 20:12:58","2014-11-11 22:02:27","200","1015650","还不错 物美价廉 满意 甩干声音稍大 可接受"
"横***水","","银牌会员","来自京东iPhone客户端","True","5","好评","2015-05-30 18:36:52","2015-04-04 14:06:26","56","1015650","这种使用频率高的电器，海尔很好！"
"d***e","上海","PLUS会员[试用]","来自京东Android客户端","True","5","好评","2015-05-30 17:37:59","2015-05-28 18:41:05","2","1015650","不错，很好，性价比高。"
"2***2","广东","金牌会员","来自京东Android客户端","True","5","好评","2015-05-30 17:34:22","2015-05-09 14:05:58","21","1015650","暂时没发现问题，还好，就是担心会不会太省氺了导致洗衣液接触衣服不均匀容易变色"
"jd_遥望榕","北京","钻石会员","","False","4","好评","2015-05-30 16:41:44","2015-04-06 14:33:14","54","1015650","价格实惠。服务好。柔顺剂冲不干净。"
"l***5","","钻石会员","来自京东Android客户端","True","5","好评","2015-05-30 16:28:43","2015-05-01 20:11:52","29","1015650","帮别人买的，听说很好用"
"j***9","北京","金牌会员","","False","5","好评","2015-05-30 14:09:36","2015-05-05 14:39:20","25","1015650","送货快，服务也好。衣服洗得很干净。唯一不足就是噪音略大。"
"j***q","","银牌会员","","False","4","好评","2015-05-30 13:26:08","2015-04-12 16:43:51","48","1015650","洗衣机不错，洗的很干净。"
"兔***乖","","金牌会员","来自京东iPhone客户端","True","5","好评","2015-05-30 12:15:17","2015-05-10 11:38:02","20","1015650","还没使用，不过试过了，发货及时，海尔售后一如既往！特价时买的，划算！"
"四***画","北京","钻石会员","来自京东iPhone客户端","True","5","好评","2015-05-30 09:14:38","2015-04-21 19:36:57","39","1015650","很好，非常不错，一直相信海尔"
"p***y","上海","金牌会员","来自京东iPhone客户端","True","5","好评","2015-05-29 23:53:58","2015-05-22 20:23:34","7","1015650","为什么蓝色的橡皮圈的橡胶味那么大？洗完更大了"
"j***p","福建","铜牌会员","来自京东iPhone客户端","True","5","好评","2015-05-29 22:56:47","2015-04-21 11:42:55","38","1015650","质量不错，服务及物流都不错！"
"轩***8","","银牌会员","","False","4","好评","2015-05-29 22:38:26","2015-01-26 21:53:29","123","1015650","送货的送来以后没有给安装，态度不好"
"x***8","河南","PLUS会员","","False","5","好评","2015-05-29 20:11:30","2015-05-24 11:32:15","5","1015650","洗衣服方便快捷，就是要等3分钟才能开门"
"s***g","广东","金牌会员","","False","5","好评","2015-05-29 18:49:49","2015-05-01 12:06:25","28","1015650","安装师傅不错,认真负责,洗衣时间有些长,其它都好"
"灵***7","北京","钻石会员","","False","4","好评","2015-05-29 16:51:44","2015-04-08 21:12:48","51","1015650","还算满意，声音不算小，还算满意，声音不算小"
"j***6","广东","钻石会员","来自京东Android客户端","True","5","好评","2015-05-29 15:47:19","2015-04-30 17:05:24","29","1015650","好看，实惠，喜欢的颜色"
"y***8","广东","金牌会员","","False","5","好评","2015-05-29 15:31:07","2015-03-15 16:18:48","75","1015650","省水省电。容量大，全自动不错。师傅超好"
"好***祥","湖北","钻石会员","来自京东Android客户端","True","5","好评","2015-05-29 14:14:59","2015-05-23 15:00:22","6","1015650","送人了，没有照片。就这样吧。"
"宝***n","河南","钻石会员","来自京东iPhone客户端","True","5","好评","2015-05-29 11:25:44","2014-11-21 13:51:10","189","1015650","不错哦，值得购买，非常好！"
"9***气","黑龙江","金牌会员","来自京东Android客户端","True","5","好评","2015-05-29 09:07:36","2015-05-09 11:52:39","20","1015650","好好啊好好好好啊非常棒"
"jd_221593575","河南","金牌会员","来自京东iPhone客户端","True","5","好评","2015-05-29 09:00:43","2014-11-27 09:20:07","183","1015650","不赖 不赖。真的不赖。京东 肯定会越来越好的"
"9***l","广东","金牌会员","","False","5","好评","2015-05-28 23:53:57","2014-11-12 21:05:47","197","1015650","国货精品，不错，不错"
"傲***雪","山东","金牌会员","来自京东Android客户端","True","5","好评","2015-05-28 21:26:37","2015-05-02 11:23:01","26","1015650","产品很好，很满意，好，"
"j***e","吉林","银牌会员","来自京东Android客户端","True","5","好评","2015-05-28 19:21:09","2015-05-18 20:31:58","10","1015650","还没有用，服务挺好的，大品牌，应该能不错。"
"梅***梅","上海","钻石会员","来自京东iPhone客户端","True","5","好评","2015-05-28 19:16:11","2015-05-24 18:18:31","4","1015650","妈妈用过了、感觉还不错，"
"孩***儿","江苏","钻石会员","","False","5","好评","2015-05-28 17:10:12","2015-05-26 10:47:13","2","1015650","方便，快捷，只是不知道售後怎麼樣"
"l***y","北京","钻石会员","来自京东Android客户端","True","5","好评","2015-05-28 17:01:46","2015-04-20 11:43:18","38","1015650","声音不小，但是还算好用，容量大。一次洗好多，哈哈哈。"
"l***n","广东","金牌会员","来自京东iPhone客户端","True","5","好评","2015-05-28 15:30:55","2015-05-06 00:32:47","22","1015650","还好，送人的。朋友说可以"
"观***弟","陕西","金牌会员","来自京东iPhone客户端","True","5","好评","2015-05-28 13:16:18","2015-05-26 14:44:18","2","1015650","我对产品要求没有很高 我觉得还行 用起来挺好 噪音可接受范围内，只要不产生共振就好，排水管短，必须接外观，右侧管子必须固定在中央，所以感觉很别扭，整体好评"
"jd_qingwa329","北京","金牌会员","来自微信购物","False","5","好评","2015-05-28 13:01:35","2015-05-16 11:07:37","12","1015650","安装人员是海尔厂家的，态度特别好，尽可能帮我达成意愿，而且给出了良好建议，非常满意"
"a***z","江苏","金牌会员","来自京东iPhone客户端","True","5","好评","2015-05-28 12:53:31","2015-05-17 19:14:26","11","1015650","快递服务态度很好~东西也很好~"
"1***p","","铜牌会员","来自京东Android客户端","True","5","好评","2015-05-28 11:50:26","2015-03-13 11:49:26","76","1015650","315买的，一直在用，感觉很不错。也够大，洗我的四件套够用了。服务人员态度很好，还教我怎么用。赞"
"d***h","湖北","银牌会员","来自京东iPhone客户端","True","5","好评","2015-05-28 10:39:52","2014-11-17 15:09:08","192","1015650","感觉还行吧，目前没出什么小问题
"
"j***1","浙江","金牌会员","","False","4","好评","2015-05-28 09:43:09","2015-04-02 19:09:30","56","1015650","还可以吧,就是转速1000的时候声音大点"
"j***0","上海","钻石会员","","False","5","好评","2015-05-28 08:40:36","2015-05-18 19:19:31","10","1015650","就是声音太响动静太大了"
"wsKwBhFlYbep","","金牌会员","来自微信购物","False","5","好评","2015-05-27 23:22:59","2014-11-10 21:50:14","198","1015650","双十一买的，抢到的，挺实惠，宝贝也好用。'"
"j***e","","钻石会员","来自京东iPhone客户端","True","5","好评","2015-05-27 23:12:24","2015-03-06 15:36:44","82","1015650","不好意思，评价晚了，一直在使用中，方便好用。"
